record_id	record_name	record_description	record_dbxrefs	record_annotations_molecule_type	record_annotations_topology	record_annotations_data_file_division	record_annotations_date	record_annotations_accessions	record_annotations_sequence_version	record_annotations_keywords	record_annotations_source	record_annotations_organism	record_annotations_taxonomy	feature_id	feature_type	feature_strand	feature_location_start	feature_location_end	feature_location_strand	feature_location_operator	feature_qualifier_organism	feature_qualifier_mol_type	feature_qualifier_db_xref	feature_qualifier_gene	feature_qualifier_note	feature_qualifier_codon_start	feature_qualifier_transl_table	feature_qualifier_regulatory_class	feature_qualifier_product	feature_qualifier_protein_id	feature_qualifier_strain	feature_qualifier_locus_tag	feature_qualifier_lab_host	feature_qualifier_isolate	feature_qualifier_allele	feature_qualifier_standard_name	feature_qualifier_mobile_element_type	feature_qualifier_EC_number	feature_qualifier_function	feature_qualifier_type_material	feature_qualifier_cultivar	feature_qualifier_chromosome	feature_qualifier_host	feature_qualifier_plasmid	feature_qualifier_country	feature_qualifier_collection_date	feature_qualifier_isolation_source	feature_qualifier_lat_lon	feature_qualifier_inference	feature_qualifier_clone	feature_qualifier_sub_strain	feature_qualifier_ecotype	feature_qualifier_gene_synonym	feature_qualifier_collected_by	feature_qualifier_sub_species	feature_qualifier_culture_collection	feature_qualifier_serovar	feature_qualifier_serotype	feature_qualifier_altitude	feature_qualifier_identified_by	feature_qualifier_mating_type	feature_qualifier_tissue_type	feature_qualifier_sex	feature_qualifier_dev_stage	feature_qualifier_PCR_primers	feature_qualifier_rpt_type	feature_qualifier_segment	feature_qualifier_specimen_voucher	feature_qualifier_citation	feature_qualifier_cell_type
U69267.1	IVU69267	Integration vector pSMB47 for Tn5251 and Tn916, complete sequence		DNA	linear	SYN	14-OCT-1996	U69267|REGION:|7116..7209	1		Integration vector pSMB47	Integration vector pSMB47	other sequences|artificial sequences|vectors	<unknown id>	misc_feature	1	0	94	1		Integration vector pSMB47	genomic DNA	taxon:52270		similar to cloning vector pACYC184 of GenBank Accession Number X06403																																												[2]	
U69267.1	IVU69267	Integration vector pSMB47 for Tn5251 and Tn916, complete sequence		DNA	linear	SYN	14-OCT-1996	U69267|REGION:|7116..7209	1		Integration vector pSMB47	Integration vector pSMB47	other sequences|artificial sequences|vectors	<unknown id>	misc_feature	1	0	94	1		Integration vector pSMB47	genomic DNA	taxon:52270		similar to cloning vector pACYC184 of GenBank Accession Number X06403																																												[2]	
U89963.1	UCU89963	Cloning vector pVP16, complete sequence		DNA	linear	SYN	24-JUL-2016	U89963|REGION:|412..672	1		unidentified cloning vector	unidentified cloning vector	other sequences|artificial sequences|vectors	<unknown id>	CDS	1	0	261	1		unidentified cloning vector	genomic DNA	taxon:45196		Activation domain of VP16	1	11		VP16	AAB68656.1																																								
U89963.1	UCU89963	Cloning vector pVP16, complete sequence		DNA	linear	SYN	24-JUL-2016	U89963|REGION:|412..672	1		unidentified cloning vector	unidentified cloning vector	other sequences|artificial sequences|vectors	<unknown id>	CDS	1	0	261	1		unidentified cloning vector	genomic DNA	taxon:45196		Activation domain of VP16	1	11		VP16	AAB68656.1																																								
X70269.1	X70269	multicopy Saccharomyces cerevisiae/E. coli shuttle vector		DNA	linear	SYN	30-JAN-2002	X70269|REGION:|2295..2344	1	2-micron yeast replication origin|LEU2 selectable marker|pUC19 plasmid	unidentified cloning vector	unidentified cloning vector	other sequences|artificial sequences|vectors	<unknown id>	source	1	0	50	1		unidentified cloning vector	other DNA	taxon:45196																																															
XM_016419676.1	XM_016419676	Rhodotorula toruloides NP11 hypothetical protein partial mRNA	BioProject:PRJNA264108|BioSample:SAMN01081617	mRNA	linear	PLN	29-APR-2016	XM_016419676|REGION:|94..194	1	RefSeq	Rhodotorula toruloides NP11	Rhodotorula toruloides NP11	Eukaryota|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Sporidiobolales|Sporidiobolaceae|Rhodotorula	<unknown id>	CDS	1	0	101	1		Rhodotorula toruloides NP11	mRNA	GeneID:27370028		haploid isolated from spores of diploid Rhodosporidium toruloides Y4 which is derived from strain CGMCC 2.1389 (which is identical to CBS 6016)	1			hypothetical protein	XP_016275130.1	NP11	RHTO_06015										Unknown			China	Dec-2006																								
XM_016419676.1	XM_016419676	Rhodotorula toruloides NP11 hypothetical protein partial mRNA	BioProject:PRJNA264108|BioSample:SAMN01081617	mRNA	linear	PLN	29-APR-2016	XM_016419676|REGION:|94..194	1	RefSeq	Rhodotorula toruloides NP11	Rhodotorula toruloides NP11	Eukaryota|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Sporidiobolales|Sporidiobolaceae|Rhodotorula	<unknown id>	CDS	1	0	101	1		Rhodotorula toruloides NP11	mRNA	GeneID:27370028		haploid isolated from spores of diploid Rhodosporidium toruloides Y4 which is derived from strain CGMCC 2.1389 (which is identical to CBS 6016)	1			hypothetical protein	XP_016275130.1	NP11	RHTO_06015										Unknown			China	Dec-2006																								
XM_016419676.1	XM_016419676	Rhodotorula toruloides NP11 hypothetical protein partial mRNA	BioProject:PRJNA264108|BioSample:SAMN01081617	mRNA	linear	PLN	29-APR-2016	XM_016419676|REGION:|94..194	1	RefSeq	Rhodotorula toruloides NP11	Rhodotorula toruloides NP11	Eukaryota|Fungi|Dikarya|Basidiomycota|Pucciniomycotina|Microbotryomycetes|Sporidiobolales|Sporidiobolaceae|Rhodotorula	<unknown id>	CDS	1	0	101	1		Rhodotorula toruloides NP11	mRNA	GeneID:27370028		haploid isolated from spores of diploid Rhodosporidium toruloides Y4 which is derived from strain CGMCC 2.1389 (which is identical to CBS 6016)	1			hypothetical protein	XP_016275130.1	NP11	RHTO_06015										Unknown			China	Dec-2006																								
XM_022772127.1	XM_022772127	Lachancea lanzarotensis LALA0S05e01310g1_1 (LALA0_S05e01310g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022772127|REGION:|91..387	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	297	1		Lachancea lanzarotensis	mRNA	GeneID:34685713		highly similar to uniprot|P03962 Saccharomyces cerevisiae YEL021W URA3 Orotidine-5'-phosphate (OMP) decarboxylase, catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound	1			uncharacterized protein	XP_022628482.1	CBS 12615	LALA0_S05e01310g				LALA0S05e01310g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022772127.1	XM_022772127	Lachancea lanzarotensis LALA0S05e01310g1_1 (LALA0_S05e01310g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022772127|REGION:|91..387	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	297	1		Lachancea lanzarotensis	mRNA	GeneID:34685713		highly similar to uniprot|P03962 Saccharomyces cerevisiae YEL021W URA3 Orotidine-5'-phosphate (OMP) decarboxylase, catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound	1			uncharacterized protein	XP_022628482.1	CBS 12615	LALA0_S05e01310g				LALA0S05e01310g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022772127.1	XM_022772127	Lachancea lanzarotensis LALA0S05e01310g1_1 (LALA0_S05e01310g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022772127|REGION:|91..387	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	297	1		Lachancea lanzarotensis	mRNA	GeneID:34685713		highly similar to uniprot|P03962 Saccharomyces cerevisiae YEL021W URA3 Orotidine-5'-phosphate (OMP) decarboxylase, catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound	1			uncharacterized protein	XP_022628482.1	CBS 12615	LALA0_S05e01310g				LALA0S05e01310g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022774055.1	XM_022774055	Lachancea lanzarotensis LALA0S12e00342g1_1 (LALA0_S12e00342g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022774055|REGION:|139..705	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	567	1		Lachancea lanzarotensis	mRNA	GeneID:34688059		similar to uniprot|P00724 Saccharomyces cerevisiae YIL162W SUC2 Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively	1			uncharacterized protein	XP_022630712.1	CBS 12615	LALA0_S12e00342g				LALA0S12e00342g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022774055.1	XM_022774055	Lachancea lanzarotensis LALA0S12e00342g1_1 (LALA0_S12e00342g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022774055|REGION:|139..705	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	567	1		Lachancea lanzarotensis	mRNA	GeneID:34688059		similar to uniprot|P00724 Saccharomyces cerevisiae YIL162W SUC2 Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively	1			uncharacterized protein	XP_022630712.1	CBS 12615	LALA0_S12e00342g				LALA0S12e00342g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022774055.1	XM_022774055	Lachancea lanzarotensis LALA0S12e00342g1_1 (LALA0_S12e00342g), partial mRNA	BioProject:PRJNA413304|BioSample:SAMEA3170909	mRNA	linear	PLN	06-OCT-2017	XM_022774055|REGION:|139..705	1	RefSeq	Lachancea lanzarotensis	Lachancea lanzarotensis	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Lachancea	<unknown id>	CDS	1	0	567	1		Lachancea lanzarotensis	mRNA	GeneID:34688059		similar to uniprot|P00724 Saccharomyces cerevisiae YIL162W SUC2 Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively	1			uncharacterized protein	XP_022630712.1	CBS 12615	LALA0_S12e00342g				LALA0S12e00342g1_1				type material of Lachancea lanzarotensis		Unknown																												
XM_022829387.1	XM_022829387	PREDICTED: Setaria italica receptor kinase-like protein Xa21 (LOC101759972), mRNA	BioProject:PRJNA207554	mRNA	linear	PLN	13-OCT-2017	XM_022829387|REGION:|2749..3095	1	RefSeq	Setaria italica (foxtail millet)	Setaria italica	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|PACMAD clade|Panicoideae|Panicodae|Paniceae|Cenchrinae|Setaria	<unknown id>	CDS	1	0	347	1		Setaria italica	mRNA	GeneID:101759972	LOC101759972	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 3 samples with support for all annotated introns	3			receptor kinase-like protein Xa21	XP_022685122.1	Yugu1											VIII																												
XM_022829387.1	XM_022829387	PREDICTED: Setaria italica receptor kinase-like protein Xa21 (LOC101759972), mRNA	BioProject:PRJNA207554	mRNA	linear	PLN	13-OCT-2017	XM_022829387|REGION:|2749..3095	1	RefSeq	Setaria italica (foxtail millet)	Setaria italica	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|PACMAD clade|Panicoideae|Panicodae|Paniceae|Cenchrinae|Setaria	<unknown id>	CDS	1	0	347	1		Setaria italica	mRNA	GeneID:101759972	LOC101759972	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 3 samples with support for all annotated introns	3			receptor kinase-like protein Xa21	XP_022685122.1	Yugu1											VIII																												
XM_022829387.1	XM_022829387	PREDICTED: Setaria italica receptor kinase-like protein Xa21 (LOC101759972), mRNA	BioProject:PRJNA207554	mRNA	linear	PLN	13-OCT-2017	XM_022829387|REGION:|2749..3095	1	RefSeq	Setaria italica (foxtail millet)	Setaria italica	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|PACMAD clade|Panicoideae|Panicodae|Paniceae|Cenchrinae|Setaria	<unknown id>	CDS	1	0	347	1		Setaria italica	mRNA	GeneID:101759972	LOC101759972	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 3 samples with support for all annotated introns	3			receptor kinase-like protein Xa21	XP_022685122.1	Yugu1											VIII																												
XM_040909590.1	XM_040909590	Laetiporus sulphureus 93-53 Clavaminate synthase-like protein (LAESUDRAFT_729172), mRNA	BioProject:PRJNA721992|BioSample:SAMN02745959	mRNA	linear	PLN	20-APR-2021	XM_040909590|REGION:|954..1185	1	RefSeq	Laetiporus sulphureus 93-53	Laetiporus sulphureus 93-53	Eukaryota|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Laetiporus	<unknown id>	CDS	1	0	232	1		Laetiporus sulphureus 93-53	mRNA	GeneID:63826619|InterPro:IPR001965|InterPro:IPR013129|JGIDB:Laesu1_729172			2			Clavaminate synthase-like protein	XP_040761334.1	93-53	LAESUDRAFT_729172										Unknown																												
XM_040909590.1	XM_040909590	Laetiporus sulphureus 93-53 Clavaminate synthase-like protein (LAESUDRAFT_729172), mRNA	BioProject:PRJNA721992|BioSample:SAMN02745959	mRNA	linear	PLN	20-APR-2021	XM_040909590|REGION:|954..1185	1	RefSeq	Laetiporus sulphureus 93-53	Laetiporus sulphureus 93-53	Eukaryota|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Laetiporus	<unknown id>	CDS	1	0	232	1		Laetiporus sulphureus 93-53	mRNA	GeneID:63826619|InterPro:IPR001965|InterPro:IPR013129|JGIDB:Laesu1_729172			2			Clavaminate synthase-like protein	XP_040761334.1	93-53	LAESUDRAFT_729172										Unknown																												
XM_040909590.1	XM_040909590	Laetiporus sulphureus 93-53 Clavaminate synthase-like protein (LAESUDRAFT_729172), mRNA	BioProject:PRJNA721992|BioSample:SAMN02745959	mRNA	linear	PLN	20-APR-2021	XM_040909590|REGION:|954..1185	1	RefSeq	Laetiporus sulphureus 93-53	Laetiporus sulphureus 93-53	Eukaryota|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Laetiporus	<unknown id>	CDS	1	0	232	1		Laetiporus sulphureus 93-53	mRNA	GeneID:63826619|InterPro:IPR001965|InterPro:IPR013129|JGIDB:Laesu1_729172			2			Clavaminate synthase-like protein	XP_040761334.1	93-53	LAESUDRAFT_729172										Unknown																												
XM_042948411.1	XM_042948411	PREDICTED: Panthera leo apolipoprotein B mRNA editing enzyme catalytic subunit 1 (APOBEC1), mRNA	BioProject:PRJNA751610	mRNA	linear	MAM	11-AUG-2021	XM_042948411|REGION:|16..685	1	RefSeq	Panthera leo (lion)	Panthera leo	Eukaryota|Metazoa|Chordata|Craniata|Vertebrata|Euteleostomi|Mammalia|Eutheria|Laurasiatheria|Carnivora|Feliformia|Felidae|Pantherinae|Panthera	<unknown id>	CDS	1	0	670	1		Panthera leo	mRNA	GeneID:122225555	APOBEC1	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 11% coverage of the annotated genomic feature by RNAseq alignments	1			C->U-editing enzyme APOBEC-1	XP_042804345.1				Ple1								B4																				Fibroblasts	male	adult						Fibroblast
XM_042948411.1	XM_042948411	PREDICTED: Panthera leo apolipoprotein B mRNA editing enzyme catalytic subunit 1 (APOBEC1), mRNA	BioProject:PRJNA751610	mRNA	linear	MAM	11-AUG-2021	XM_042948411|REGION:|16..685	1	RefSeq	Panthera leo (lion)	Panthera leo	Eukaryota|Metazoa|Chordata|Craniata|Vertebrata|Euteleostomi|Mammalia|Eutheria|Laurasiatheria|Carnivora|Feliformia|Felidae|Pantherinae|Panthera	<unknown id>	CDS	1	0	670	1		Panthera leo	mRNA	GeneID:122225555	APOBEC1	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 11% coverage of the annotated genomic feature by RNAseq alignments	1			C->U-editing enzyme APOBEC-1	XP_042804345.1				Ple1								B4																				Fibroblasts	male	adult						Fibroblast
XM_042948411.1	XM_042948411	PREDICTED: Panthera leo apolipoprotein B mRNA editing enzyme catalytic subunit 1 (APOBEC1), mRNA	BioProject:PRJNA751610	mRNA	linear	MAM	11-AUG-2021	XM_042948411|REGION:|16..685	1	RefSeq	Panthera leo (lion)	Panthera leo	Eukaryota|Metazoa|Chordata|Craniata|Vertebrata|Euteleostomi|Mammalia|Eutheria|Laurasiatheria|Carnivora|Feliformia|Felidae|Pantherinae|Panthera	<unknown id>	CDS	1	0	670	1		Panthera leo	mRNA	GeneID:122225555	APOBEC1	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 7 Proteins, and 11% coverage of the annotated genomic feature by RNAseq alignments	1			C->U-editing enzyme APOBEC-1	XP_042804345.1				Ple1								B4																				Fibroblasts	male	adult						Fibroblast
XM_044583068.1	XM_044583068	PREDICTED: Triticum aestivum phytoene synthase 1, chloroplastic-like (LOC123165432), transcript variant X1, mRNA	BioProject:PRJNA764258	mRNA	linear	PLN	25-OCT-2021	XM_044583068|REGION:|720..1798	1	RefSeq	Triticum aestivum (bread wheat)	Triticum aestivum	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|BOP clade|Pooideae|Triticodae|Triticeae|Triticinae|Triticum	<unknown id>	CDS	1	0	1079	1		Triticum aestivum	mRNA	GeneID:123165432	LOC123165432	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 6 ESTs, 54 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 74 samples with support for all annotated introns	3			phytoene synthase 1, chloroplastic-like	XP_044439003.1											Chinese Spring	7D			USA: Davis, California																	leaf		Vegetative						
XM_044583068.1	XM_044583068	PREDICTED: Triticum aestivum phytoene synthase 1, chloroplastic-like (LOC123165432), transcript variant X1, mRNA	BioProject:PRJNA764258	mRNA	linear	PLN	25-OCT-2021	XM_044583068|REGION:|720..1798	1	RefSeq	Triticum aestivum (bread wheat)	Triticum aestivum	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|BOP clade|Pooideae|Triticodae|Triticeae|Triticinae|Triticum	<unknown id>	CDS	1	0	1079	1		Triticum aestivum	mRNA	GeneID:123165432	LOC123165432	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 6 ESTs, 54 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 74 samples with support for all annotated introns	3			phytoene synthase 1, chloroplastic-like	XP_044439003.1											Chinese Spring	7D			USA: Davis, California																	leaf		Vegetative						
XM_044583068.1	XM_044583068	PREDICTED: Triticum aestivum phytoene synthase 1, chloroplastic-like (LOC123165432), transcript variant X1, mRNA	BioProject:PRJNA764258	mRNA	linear	PLN	25-OCT-2021	XM_044583068|REGION:|720..1798	1	RefSeq	Triticum aestivum (bread wheat)	Triticum aestivum	Eukaryota|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophyta|Magnoliopsida|Liliopsida|Poales|Poaceae|BOP clade|Pooideae|Triticodae|Triticeae|Triticinae|Triticum	<unknown id>	CDS	1	0	1079	1		Triticum aestivum	mRNA	GeneID:123165432	LOC123165432	Derived by automated computational analysis using gene prediction method: Gnomon. Supporting evidence includes similarity to: 6 ESTs, 54 Proteins, and 100% coverage of the annotated genomic feature by RNAseq alignments, including 74 samples with support for all annotated introns	3			phytoene synthase 1, chloroplastic-like	XP_044439003.1											Chinese Spring	7D			USA: Davis, California																	leaf		Vegetative						
